Store,Product Type,Brand,Product Name,Price,Features,Specification,Reviewer Name,Review Date,Rating,Reviewer Comment
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_49,01-03-2024,4 out of 5,Great fast shipping
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_50,01-03-2024,5 out of 5,Item just as described. This iphone works great. Seller 100% recommended!!!
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_51,01-03-2024,5 out of 5,Good
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_52,01-03-2024,5 out of 5,Good phone
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_53,01-03-2024,4 out of 5,Very good condition!
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_54,01-03-2024,5 out of 5,"This phone does not want to update with i cloud, it says that it has been compromised does not have apple parts."
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_55,01-03-2024,1 out of 5,The phone is not unlocked and we are unable to use it
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_56,01-03-2024,5 out of 5,It was a very good buy !
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_57,01-03-2024,4 out of 5,"Fast shipping, good condition so far"
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_58,01-03-2024,5 out of 5,Phone looked and worked perfectly. Very pleased😊😊
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_59,01-03-2024,5 out of 5,The first phone had a defect and we received the replacement within a week of shipping the original. Extremely quick customer service and shipping!
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_60,01-03-2024,4 out of 5,Came quickly and as described!
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_61,01-03-2024,4 out of 5,"Good phone,quick delivery..."
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_62,01-03-2024,5 out of 5,The best delivery and serious seller I will buy from this vendor again
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_63,01-03-2024,5 out of 5,"Very good product, fast shipping A+"
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_64,01-03-2024,5 out of 5,Works good
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_65,01-03-2024,4 out of 5,Ok
Ebay,Phone,Apple,Apple iPhone 11 - 128GB - Factory Unlocked - Very Good Condition,358500.0,"Bluetooth Enabled, Dual Rear Cameras, Email, Web, Facial Recognition, Fast Charging, Fast Wireless Charging, Front Camera, GPS, Tap to Wake, Ultra Wide-Angle Camera.","Condition: Very Good - Refurbished, Seller Notes: “Fully tested and restored to factory settings by our in house technicians. - Very Good - This ..., Camera Resolution: 12.0 MP, Model: Apple iPhone 11, Operating System: iOS, Connectivity: 4G, Bluetooth, GPS, Lightning, LTE, NFC, Wi-Fi, Model Number: A2111 (CDMA + GSM), RAM: 4 GB, Lock Status: Factory Unlocked, Network: AT&T, Sprint, T-Mobile, Unlocked, Verizon, Manufacturer Color: Black, Green, Purple, (PRODUCT)RED, White, Yellow, Bundled Items: Adapter, Cable, Release Date: 2019, Battery Health/Capacity: 80% or higher, Storage Capacity: 128 GB, SIM Card Slot: Single SIM, Brand: Apple, Memory Card Type: CompactFlash, Processor: Hexa Core, Screen Size: 6.1 in",Reviewer_66,01-03-2024,5 out of 5,"Great customer service, resolved the issue quickly, great communication. I bought a iPhone 11 and received it pretty quickly. Unfortunately, the replacement parts weren’t apple and that prevented me from setting up Face ID. I contacted the seller and they provided a shipping label to return the product. They shipped the replacement phone out and I got it back in 2 business days. The new one didn’t have any issues and works perfectly. Super happy!!"
